condition,category,uid,epoch,n_seeds,mean_acc,std_acc
five_function_random_function,island_effects,wh_island,10,1,0.525,0.0
five_function_random_function,filler_gap,wh_questions_object_gap,10,1,0.7478991596638656,0.0
five_function_random_function,filler_gap,wh_questions_subject_gap,10,1,0.9504132231404959,0.0
five_function_random_function,filler_gap,wh_questions_subject_gap_long_distance,10,1,0.939,0.0
five_function_random_function,filler_gap,wh_vs_that_no_gap,10,1,0.9197080291970803,0.0
five_function_random_function,filler_gap,wh_vs_that_no_gap_long_distance,10,1,0.965,0.0
five_function_random_function,filler_gap,wh_vs_that_with_gap,10,1,0.21739130434782608,0.0
five_function_random_function,filler_gap,wh_vs_that_with_gap_long_distance,10,1,0.118,0.0
bigram_function_within_boundary,argument_structure,drop_argument,10,1,0.6093366093366094,0.0
bigram_function_within_boundary,ellipsis,ellipsis_n_bar_1,10,1,0.674,0.0
bigram_function_within_boundary,ellipsis,ellipsis_n_bar_2,10,1,0.7971457696228338,0.0
bigram_function_within_boundary,control_raising,existential_there_object_raising,10,1,0.752832131822863,0.0
bigram_function_within_boundary,control_raising,existential_there_subject_raising,10,1,0.720348204570185,0.0
bigram_function_within_boundary,control_raising,expletive_it_object_raising,10,1,0.7782101167315175,0.0
bigram_function_within_boundary,argument_structure,inchoative,10,1,0.644918444165621,0.0
bigram_function_within_boundary,argument_structure,intransitive,10,1,0.6976284584980237,0.0
bigram_function_within_boundary,irregular_forms,irregular_past_participle_adjectives,10,1,0.701,0.0
bigram_function_within_boundary,irregular_forms,irregular_past_participle_verbs,10,1,0.759,0.0
bigram_function_within_boundary,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,1,0.5562700964630225,0.0
bigram_function_within_boundary,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,1,0.606,0.0
bigram_function_within_boundary,island_effects,left_branch_island_echo_question,10,1,0.635,0.0
bigram_function_within_boundary,island_effects,left_branch_island_simple_question,10,1,0.434,0.0
bigram_function_within_boundary,npi_licensing,npi_present_1,10,1,0.409,0.0
bigram_function_within_boundary,npi_licensing,npi_present_2,10,1,0.556,0.0
bigram_function_within_boundary,npi_licensing,only_npi_licensor_present,10,1,0.533,0.0
bigram_function_within_boundary,npi_licensing,only_npi_scope,10,1,0.397,0.0
bigram_function_within_boundary,argument_structure,passive_1,10,1,0.5850945494994438,0.0
bigram_function_within_boundary,argument_structure,passive_2,10,1,0.620575221238938,0.0
bigram_function_within_boundary,binding,principle_A_c_command,10,1,0.35,0.0
bigram_function_within_boundary,binding,principle_A_case_1,10,1,0.966,0.0
bigram_function_within_boundary,binding,principle_A_case_2,10,1,0.8160804020100503,0.0
bigram_function_within_boundary,binding,principle_A_domain_1,10,1,0.984,0.0
bigram_function_within_boundary,binding,principle_A_domain_2,10,1,0.744,0.0
bigram_function_within_boundary,binding,principle_A_domain_3,10,1,0.636,0.0
bigram_function_within_boundary,binding,principle_A_reconstruction,10,1,0.23316582914572864,0.0
bigram_function_within_boundary,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,1,0.7306122448979592,0.0
bigram_function_within_boundary,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,1,0.563,0.0
bigram_function_within_boundary,npi_licensing,sentential_negation_npi_licensor_present,10,1,0.985,0.0
bigram_function_within_boundary,npi_licensing,sentential_negation_npi_scope,10,1,0.198,0.0
bigram_function_within_boundary,island_effects,sentential_subject_island,10,1,0.245,0.0
bigram_function_within_boundary,control_raising,tough_vs_raising_1,10,1,0.33962264150943394,0.0
bigram_function_within_boundary,control_raising,tough_vs_raising_2,10,1,0.6834862385321101,0.0
bigram_function_within_boundary,argument_structure,transitive,10,1,0.6528925619834711,0.0
bigram_function_within_boundary,island_effects,wh_island,10,1,0.589,0.0
bigram_function_within_boundary,filler_gap,wh_questions_object_gap,10,1,0.7394957983193278,0.0
bigram_function_within_boundary,filler_gap,wh_questions_subject_gap,10,1,0.9917355371900827,0.0
bigram_function_within_boundary,filler_gap,wh_questions_subject_gap_long_distance,10,1,0.955,0.0
bigram_function_within_boundary,filler_gap,wh_vs_that_no_gap,10,1,0.9854014598540146,0.0
bigram_function_within_boundary,filler_gap,wh_vs_that_no_gap_long_distance,10,1,0.99,0.0
bigram_function_within_boundary,filler_gap,wh_vs_that_with_gap,10,1,0.358695652173913,0.0
bigram_function_within_boundary,filler_gap,wh_vs_that_with_gap_long_distance,10,1,0.041,0.0
bigram_function_within_boundary,island_effects,adjunct_island,10,1,0.792,0.0
bigram_function_within_boundary,anaphor_agreement,anaphor_gender_agreement,10,1,0.902,0.0
bigram_function_within_boundary,anaphor_agreement,anaphor_number_agreement,10,1,0.948,0.0
bigram_function_within_boundary,argument_structure,animate_subject_passive,10,1,0.568,0.0
bigram_function_within_boundary,argument_structure,animate_subject_trans,10,1,0.8235294117647058,0.0
bigram_function_within_boundary,argument_structure,causative,10,1,0.6549586776859504,0.0
bigram_function_within_boundary,island_effects,complex_NP_island,10,1,0.442,0.0
bigram_function_within_boundary,island_effects,coordinate_structure_constraint_complex_left_branch,10,1,0.579,0.0
bigram_function_within_boundary,island_effects,coordinate_structure_constraint_object_extraction,10,1,0.3269230769230769,0.0
bigram_function_within_boundary,subject_verb_agreement,distractor_agreement_relational_noun,10,1,0.46530612244897956,0.0
bigram_function_within_boundary,subject_verb_agreement,distractor_agreement_relative_clause,10,1,0.3935643564356436,0.0
natural_function,overall,overall,10,1,0.6903183204886614,0.0
random_function,overall,overall,10,1,0.6277931405071119,0.0
five_function,overall,overall,10,1,0.6764635709117434,0.0
within_boundary,overall,overall,10,1,0.6627402285925208,0.0
bigram_function,overall,overall,10,1,0.6411339177803573,0.0
five_function_within_boundary,overall,overall,10,1,0.6477951194181747,0.0
five_function_random_function,overall,overall,10,1,0.6464599369227331,0.0
bigram_function_within_boundary,overall,overall,10,1,0.6322005483856205,0.0
