condition,seed,category,uid,epoch,accuracy
bigram_function_within_boundary,53,island_effects,sentential_subject_island,10,0.245
bigram_function_within_boundary,53,control_raising,tough_vs_raising_1,10,0.33962264150943394
bigram_function_within_boundary,53,control_raising,tough_vs_raising_2,10,0.6834862385321101
bigram_function_within_boundary,53,argument_structure,transitive,10,0.6528925619834711
bigram_function_within_boundary,53,island_effects,wh_island,10,0.589
bigram_function_within_boundary,53,filler_gap,wh_questions_object_gap,10,0.7394957983193278
bigram_function_within_boundary,53,filler_gap,wh_questions_subject_gap,10,0.9917355371900827
bigram_function_within_boundary,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.955
bigram_function_within_boundary,53,filler_gap,wh_vs_that_no_gap,10,0.9854014598540146
bigram_function_within_boundary,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.99
bigram_function_within_boundary,53,filler_gap,wh_vs_that_with_gap,10,0.358695652173913
bigram_function_within_boundary,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.041
bigram_function_within_boundary,53,island_effects,adjunct_island,10,0.792
bigram_function_within_boundary,53,anaphor_agreement,anaphor_gender_agreement,10,0.902
bigram_function_within_boundary,53,anaphor_agreement,anaphor_number_agreement,10,0.948
bigram_function_within_boundary,53,argument_structure,animate_subject_passive,10,0.568
bigram_function_within_boundary,53,argument_structure,animate_subject_trans,10,0.8235294117647058
bigram_function_within_boundary,53,argument_structure,causative,10,0.6549586776859504
bigram_function_within_boundary,53,island_effects,complex_NP_island,10,0.442
bigram_function_within_boundary,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.579
bigram_function_within_boundary,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.3269230769230769
bigram_function_within_boundary,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.46530612244897956
bigram_function_within_boundary,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3935643564356436
natural_function,53,overall,overall,10,0.6903183204886614
random_function,53,overall,overall,10,0.6277931405071119
five_function,53,overall,overall,10,0.6764635709117434
within_boundary,53,overall,overall,10,0.6627402285925208
bigram_function,53,overall,overall,10,0.6411339177803573
five_function_within_boundary,53,overall,overall,10,0.6477951194181747
five_function_random_function,53,overall,overall,10,0.6464599369227331
bigram_function_within_boundary,53,overall,overall,10,0.6322005483856205
