condition,seed,category,uid,epoch,accuracy
random_function,67,argument_structure,causative,10,0.6890495867768595
random_function,67,island_effects,complex_NP_island,10,0.553
random_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.628
random_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.3974358974358974
random_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.35918367346938773
random_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.32673267326732675
random_function,67,argument_structure,drop_argument,10,0.5823095823095823
random_function,67,ellipsis,ellipsis_n_bar_1,10,0.686
random_function,67,ellipsis,ellipsis_n_bar_2,10,0.8297655453618756
random_function,67,control_raising,existential_there_object_raising,10,0.6910401647785788
random_function,67,control_raising,existential_there_subject_raising,10,0.7127312295973884
random_function,67,control_raising,expletive_it_object_raising,10,0.77431906614786
random_function,67,argument_structure,inchoative,10,0.7239648682559598
random_function,67,argument_structure,intransitive,10,0.7193675889328063
random_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.877
random_function,67,irregular_forms,irregular_past_participle_verbs,10,0.807
random_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6527331189710611
random_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.64
random_function,67,island_effects,left_branch_island_echo_question,10,0.61
random_function,67,island_effects,left_branch_island_simple_question,10,0.512
random_function,67,npi_licensing,npi_present_1,10,0.329
random_function,67,npi_licensing,npi_present_2,10,0.439
random_function,67,npi_licensing,only_npi_licensor_present,10,0.583
random_function,67,npi_licensing,only_npi_scope,10,0.476
random_function,67,argument_structure,passive_1,10,0.4949944382647386
random_function,67,argument_structure,passive_2,10,0.5619469026548672
random_function,67,binding,principle_A_c_command,10,0.374
random_function,67,binding,principle_A_case_1,10,0.996
random_function,67,binding,principle_A_case_2,10,0.7386934673366834
random_function,67,binding,principle_A_domain_1,10,0.988
random_function,67,binding,principle_A_domain_2,10,0.687
random_function,67,binding,principle_A_domain_3,10,0.615
random_function,67,binding,principle_A_reconstruction,10,0.2793969849246231
random_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7428571428571429
random_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.577
random_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.984
random_function,67,npi_licensing,sentential_negation_npi_scope,10,0.304
random_function,67,island_effects,sentential_subject_island,10,0.301
random_function,67,control_raising,tough_vs_raising_1,10,0.4938956714761376
random_function,67,control_raising,tough_vs_raising_2,10,0.5986238532110092
random_function,67,argument_structure,transitive,10,0.6101928374655647
random_function,67,island_effects,wh_island,10,0.437
random_function,67,filler_gap,wh_questions_object_gap,10,0.31932773109243695
random_function,67,filler_gap,wh_questions_subject_gap,10,0.743801652892562
random_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.761
random_function,67,filler_gap,wh_vs_that_no_gap,10,0.7007299270072993
random_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.713
random_function,67,filler_gap,wh_vs_that_with_gap,10,0.5652173913043478
random_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.4
five_function,42,island_effects,adjunct_island,10,0.864
five_function,42,anaphor_agreement,anaphor_gender_agreement,10,0.927
five_function,42,anaphor_agreement,anaphor_number_agreement,10,0.976
five_function,42,argument_structure,animate_subject_passive,10,0.593
five_function,42,argument_structure,animate_subject_trans,10,0.8862745098039215
five_function,42,argument_structure,causative,10,0.7076446280991735
five_function,42,island_effects,complex_NP_island,10,0.631
five_function,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.517
five_function,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.6730769230769231
five_function,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.5020408163265306
five_function,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.39851485148514854
five_function,42,argument_structure,drop_argument,10,0.6486486486486487
five_function,42,ellipsis,ellipsis_n_bar_1,10,0.725
five_function,42,ellipsis,ellipsis_n_bar_2,10,0.8267074413863404
five_function,42,control_raising,existential_there_object_raising,10,0.7147270854788877
five_function,42,control_raising,existential_there_subject_raising,10,0.6920565832426551
five_function,42,control_raising,expletive_it_object_raising,10,0.8171206225680934
five_function,42,argument_structure,inchoative,10,0.698870765370138
five_function,42,argument_structure,intransitive,10,0.7529644268774703
five_function,42,irregular_forms,irregular_past_participle_adjectives,10,0.899
five_function,42,irregular_forms,irregular_past_participle_verbs,10,0.863
five_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6302250803858521
five_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.658
five_function,42,island_effects,left_branch_island_echo_question,10,0.575
five_function,42,island_effects,left_branch_island_simple_question,10,0.401
five_function,42,npi_licensing,npi_present_1,10,0.353
five_function,42,npi_licensing,npi_present_2,10,0.483
five_function,42,npi_licensing,only_npi_licensor_present,10,0.522
five_function,42,npi_licensing,only_npi_scope,10,0.554
five_function,42,argument_structure,passive_1,10,0.5672969966629589
five_function,42,argument_structure,passive_2,10,0.6061946902654868
five_function,42,binding,principle_A_c_command,10,0.405
five_function,42,binding,principle_A_case_1,10,1.0
five_function,42,binding,principle_A_case_2,10,0.8804020100502512
five_function,42,binding,principle_A_domain_1,10,0.985
five_function,42,binding,principle_A_domain_2,10,0.739
five_function,42,binding,principle_A_domain_3,10,0.623
five_function,42,binding,principle_A_reconstruction,10,0.4542713567839196
five_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.789795918367347
five_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.552
five_function,42,npi_licensing,sentential_negation_npi_licensor_present,10,1.0
five_function,42,npi_licensing,sentential_negation_npi_scope,10,0.346
five_function,42,island_effects,sentential_subject_island,10,0.281
five_function,42,control_raising,tough_vs_raising_1,10,0.4450610432852386
five_function,42,control_raising,tough_vs_raising_2,10,0.7247706422018348
five_function,42,argument_structure,transitive,10,0.6804407713498623
five_function,42,island_effects,wh_island,10,0.259
five_function,42,filler_gap,wh_questions_object_gap,10,0.7815126050420168
five_function,42,filler_gap,wh_questions_subject_gap,10,0.9173553719008265
five_function,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.95
five_function,42,filler_gap,wh_vs_that_no_gap,10,0.9854014598540146
five_function,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.993
five_function,42,filler_gap,wh_vs_that_with_gap,10,0.40217391304347827
five_function,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.071
five_function,53,island_effects,adjunct_island,10,0.829
five_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.903
five_function,53,anaphor_agreement,anaphor_number_agreement,10,0.981
five_function,53,argument_structure,animate_subject_passive,10,0.588
five_function,53,argument_structure,animate_subject_trans,10,0.9019607843137255
five_function,53,argument_structure,causative,10,0.7510330578512396
five_function,53,island_effects,complex_NP_island,10,0.631
five_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.563
five_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.717948717948718
five_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.49387755102040815
five_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3811881188118812
five_function,53,argument_structure,drop_argument,10,0.6584766584766585
five_function,53,ellipsis,ellipsis_n_bar_1,10,0.666
five_function,53,ellipsis,ellipsis_n_bar_2,10,0.8307849133537207
five_function,53,control_raising,existential_there_object_raising,10,0.698249227600412
five_function,53,control_raising,existential_there_subject_raising,10,0.7301414581066377
five_function,53,control_raising,expletive_it_object_raising,10,0.8132295719844358
five_function,53,argument_structure,inchoative,10,0.7063989962358845
five_function,53,argument_structure,intransitive,10,0.758893280632411
five_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.923
five_function,53,irregular_forms,irregular_past_participle_verbs,10,0.893
five_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6334405144694534
five_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.676
five_function,53,island_effects,left_branch_island_echo_question,10,0.624
five_function,53,island_effects,left_branch_island_simple_question,10,0.476
five_function,53,npi_licensing,npi_present_1,10,0.378
five_function,53,npi_licensing,npi_present_2,10,0.484
five_function,53,npi_licensing,only_npi_licensor_present,10,0.614
five_function,53,npi_licensing,only_npi_scope,10,0.574
five_function,53,argument_structure,passive_1,10,0.5884315906562848
five_function,53,argument_structure,passive_2,10,0.6493362831858407
five_function,53,binding,principle_A_c_command,10,0.411
five_function,53,binding,principle_A_case_1,10,1.0
five_function,53,binding,principle_A_case_2,10,0.8984924623115578
five_function,53,binding,principle_A_domain_1,10,0.994
five_function,53,binding,principle_A_domain_2,10,0.746
five_function,53,binding,principle_A_domain_3,10,0.617
five_function,53,binding,principle_A_reconstruction,10,0.46934673366834173
five_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.763265306122449
five_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.591
five_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.99
five_function,53,npi_licensing,sentential_negation_npi_scope,10,0.268
five_function,53,island_effects,sentential_subject_island,10,0.33
five_function,53,control_raising,tough_vs_raising_1,10,0.4728079911209767
five_function,53,control_raising,tough_vs_raising_2,10,0.7305045871559633
five_function,53,argument_structure,transitive,10,0.6955922865013774
five_function,53,island_effects,wh_island,10,0.367
five_function,53,filler_gap,wh_questions_object_gap,10,0.7310924369747899
five_function,53,filler_gap,wh_questions_subject_gap,10,0.8842975206611571
five_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.905
five_function,53,filler_gap,wh_vs_that_no_gap,10,0.9635036496350365
five_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.984
five_function,53,filler_gap,wh_vs_that_with_gap,10,0.5217391304347826
five_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.079
five_function,67,island_effects,adjunct_island,10,0.866
five_function,67,anaphor_agreement,anaphor_gender_agreement,10,0.952
five_function,67,anaphor_agreement,anaphor_number_agreement,10,0.978
five_function,67,argument_structure,animate_subject_passive,10,0.601
five_function,67,argument_structure,animate_subject_trans,10,0.8784313725490196
five_function,67,argument_structure,causative,10,0.7386363636363636
five_function,67,island_effects,complex_NP_island,10,0.6
five_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.519
five_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.717948717948718
five_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.47346938775510206
five_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3465346534653465
five_function,67,argument_structure,drop_argument,10,0.628992628992629
five_function,67,ellipsis,ellipsis_n_bar_1,10,0.722
five_function,67,ellipsis,ellipsis_n_bar_2,10,0.855249745158002
five_function,67,control_raising,existential_there_object_raising,10,0.6992790937178167
five_function,67,control_raising,existential_there_subject_raising,10,0.6561479869423286
five_function,67,control_raising,expletive_it_object_raising,10,0.8326848249027238
five_function,67,argument_structure,inchoative,10,0.6938519447929736
five_function,67,argument_structure,intransitive,10,0.7529644268774703
five_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.901
five_function,67,irregular_forms,irregular_past_participle_verbs,10,0.9
five_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6688102893890675
five_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.653
five_function,67,island_effects,left_branch_island_echo_question,10,0.549
five_function,67,island_effects,left_branch_island_simple_question,10,0.395
five_function,67,npi_licensing,npi_present_1,10,0.369
five_function,67,npi_licensing,npi_present_2,10,0.477
five_function,67,npi_licensing,only_npi_licensor_present,10,0.592
five_function,67,npi_licensing,only_npi_scope,10,0.555
five_function,67,argument_structure,passive_1,10,0.5595105672969967
five_function,67,argument_structure,passive_2,10,0.6139380530973452
five_function,67,binding,principle_A_c_command,10,0.386
five_function,67,binding,principle_A_case_1,10,1.0
five_function,67,binding,principle_A_case_2,10,0.907537688442211
five_function,67,binding,principle_A_domain_1,10,0.99
five_function,67,binding,principle_A_domain_2,10,0.681
five_function,67,binding,principle_A_domain_3,10,0.604
five_function,67,binding,principle_A_reconstruction,10,0.4793969849246231
five_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.8040816326530612
five_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.588
five_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,1.0
five_function,67,npi_licensing,sentential_negation_npi_scope,10,0.342
five_function,67,island_effects,sentential_subject_island,10,0.313
five_function,67,control_raising,tough_vs_raising_1,10,0.46503884572697
five_function,67,control_raising,tough_vs_raising_2,10,0.7305045871559633
five_function,67,argument_structure,transitive,10,0.6818181818181818
five_function,67,island_effects,wh_island,10,0.487
five_function,67,filler_gap,wh_questions_object_gap,10,0.7815126050420168
five_function,67,filler_gap,wh_questions_subject_gap,10,0.9173553719008265
five_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.94
five_function,67,filler_gap,wh_vs_that_no_gap,10,0.948905109489051
five_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.994
five_function,67,filler_gap,wh_vs_that_with_gap,10,0.42391304347826086
five_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.056
within_boundary,42,island_effects,adjunct_island,10,0.803
within_boundary,42,anaphor_agreement,anaphor_gender_agreement,10,0.931
within_boundary,42,anaphor_agreement,anaphor_number_agreement,10,0.986
within_boundary,42,argument_structure,animate_subject_passive,10,0.701
within_boundary,42,argument_structure,animate_subject_trans,10,0.8392156862745098
within_boundary,42,argument_structure,causative,10,0.746900826446281
within_boundary,42,island_effects,complex_NP_island,10,0.378
within_boundary,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.437
within_boundary,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.41025641025641024
within_boundary,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.5591836734693878
within_boundary,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3886138613861386
within_boundary,42,argument_structure,drop_argument,10,0.6560196560196561
within_boundary,42,ellipsis,ellipsis_n_bar_1,10,0.709
within_boundary,42,ellipsis,ellipsis_n_bar_2,10,0.7838939857288482
within_boundary,42,control_raising,existential_there_object_raising,10,0.8249227600411947
within_boundary,42,control_raising,existential_there_subject_raising,10,0.6670293797606094
within_boundary,42,control_raising,expletive_it_object_raising,10,0.7665369649805448
within_boundary,42,argument_structure,inchoative,10,0.7038895859473023
within_boundary,42,argument_structure,intransitive,10,0.733201581027668
within_boundary,42,irregular_forms,irregular_past_participle_adjectives,10,0.802
within_boundary,42,irregular_forms,irregular_past_participle_verbs,10,0.851
within_boundary,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6430868167202572
within_boundary,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.849
within_boundary,42,island_effects,left_branch_island_echo_question,10,0.588
within_boundary,42,island_effects,left_branch_island_simple_question,10,0.507
within_boundary,42,npi_licensing,npi_present_1,10,0.306
within_boundary,42,npi_licensing,npi_present_2,10,0.472
within_boundary,42,npi_licensing,only_npi_licensor_present,10,0.496
within_boundary,42,npi_licensing,only_npi_scope,10,0.431
within_boundary,42,argument_structure,passive_1,10,0.7352614015572859
within_boundary,42,argument_structure,passive_2,10,0.7555309734513275
within_boundary,42,binding,principle_A_c_command,10,0.455
within_boundary,42,binding,principle_A_case_1,10,0.996
within_boundary,42,binding,principle_A_case_2,10,0.8743718592964824
within_boundary,42,binding,principle_A_domain_1,10,0.992
within_boundary,42,binding,principle_A_domain_2,10,0.72
within_boundary,42,binding,principle_A_domain_3,10,0.592
within_boundary,42,binding,principle_A_reconstruction,10,0.3155778894472362
within_boundary,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7591836734693878
within_boundary,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.812
within_boundary,42,npi_licensing,sentential_negation_npi_licensor_present,10,0.959
within_boundary,42,npi_licensing,sentential_negation_npi_scope,10,0.207
within_boundary,42,island_effects,sentential_subject_island,10,0.318
within_boundary,42,control_raising,tough_vs_raising_1,10,0.5405105438401776
within_boundary,42,control_raising,tough_vs_raising_2,10,0.7236238532110092
within_boundary,42,argument_structure,transitive,10,0.6928374655647382
within_boundary,42,island_effects,wh_island,10,0.599
within_boundary,42,filler_gap,wh_questions_object_gap,10,0.5630252100840336
within_boundary,42,filler_gap,wh_questions_subject_gap,10,0.9256198347107438
within_boundary,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.913
within_boundary,42,filler_gap,wh_vs_that_no_gap,10,0.9562043795620438
within_boundary,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.969
within_boundary,42,filler_gap,wh_vs_that_with_gap,10,0.2717391304347826
within_boundary,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.088
within_boundary,53,island_effects,adjunct_island,10,0.815
within_boundary,53,anaphor_agreement,anaphor_gender_agreement,10,0.938
within_boundary,53,anaphor_agreement,anaphor_number_agreement,10,0.981
within_boundary,53,argument_structure,animate_subject_passive,10,0.71
within_boundary,53,argument_structure,animate_subject_trans,10,0.8431372549019608
within_boundary,53,argument_structure,causative,10,0.7520661157024794
within_boundary,53,island_effects,complex_NP_island,10,0.366
within_boundary,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.444
within_boundary,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.46153846153846156
within_boundary,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.5877551020408164
within_boundary,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3910891089108911
within_boundary,53,argument_structure,drop_argument,10,0.6904176904176904
within_boundary,53,ellipsis,ellipsis_n_bar_1,10,0.659
within_boundary,53,ellipsis,ellipsis_n_bar_2,10,0.7573904179408767
within_boundary,53,control_raising,existential_there_object_raising,10,0.8022657054582905
within_boundary,53,control_raising,existential_there_subject_raising,10,0.6800870511425462
within_boundary,53,control_raising,expletive_it_object_raising,10,0.7976653696498055
within_boundary,53,argument_structure,inchoative,10,0.71267252195734
within_boundary,53,argument_structure,intransitive,10,0.7490118577075099
within_boundary,53,irregular_forms,irregular_past_participle_adjectives,10,0.819
within_boundary,53,irregular_forms,irregular_past_participle_verbs,10,0.857
within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6334405144694534
within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.86
within_boundary,53,island_effects,left_branch_island_echo_question,10,0.581
within_boundary,53,island_effects,left_branch_island_simple_question,10,0.51
within_boundary,53,npi_licensing,npi_present_1,10,0.339
within_boundary,53,npi_licensing,npi_present_2,10,0.48
within_boundary,53,npi_licensing,only_npi_licensor_present,10,0.316
within_boundary,53,npi_licensing,only_npi_scope,10,0.408
within_boundary,53,argument_structure,passive_1,10,0.7130144605116796
within_boundary,53,argument_structure,passive_2,10,0.7411504424778761
within_boundary,53,binding,principle_A_c_command,10,0.427
within_boundary,53,binding,principle_A_case_1,10,0.998
within_boundary,53,binding,principle_A_case_2,10,0.864321608040201
within_boundary,53,binding,principle_A_domain_1,10,0.983
within_boundary,53,binding,principle_A_domain_2,10,0.75
within_boundary,53,binding,principle_A_domain_3,10,0.602
within_boundary,53,binding,principle_A_reconstruction,10,0.27839195979899495
within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7612244897959184
within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.819
within_boundary,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.986
within_boundary,53,npi_licensing,sentential_negation_npi_scope,10,0.168
within_boundary,53,island_effects,sentential_subject_island,10,0.336
within_boundary,53,control_raising,tough_vs_raising_1,10,0.5172031076581576
within_boundary,53,control_raising,tough_vs_raising_2,10,0.7442660550458715
within_boundary,53,argument_structure,transitive,10,0.699724517906336
within_boundary,53,island_effects,wh_island,10,0.681
within_boundary,53,filler_gap,wh_questions_object_gap,10,0.5882352941176471
within_boundary,53,filler_gap,wh_questions_subject_gap,10,0.9256198347107438
within_boundary,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.889
within_boundary,53,filler_gap,wh_vs_that_no_gap,10,0.9051094890510949
within_boundary,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.957
within_boundary,53,filler_gap,wh_vs_that_with_gap,10,0.40217391304347827
within_boundary,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.11
within_boundary,67,island_effects,adjunct_island,10,0.813
within_boundary,67,anaphor_agreement,anaphor_gender_agreement,10,0.935
within_boundary,67,anaphor_agreement,anaphor_number_agreement,10,0.979
within_boundary,67,argument_structure,animate_subject_passive,10,0.702
within_boundary,67,argument_structure,animate_subject_trans,10,0.8431372549019608
within_boundary,67,argument_structure,causative,10,0.7396694214876033
within_boundary,67,island_effects,complex_NP_island,10,0.333
within_boundary,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.431
within_boundary,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.46794871794871795
within_boundary,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.5551020408163265
within_boundary,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.40594059405940597
within_boundary,67,argument_structure,drop_argument,10,0.6486486486486487
within_boundary,67,ellipsis,ellipsis_n_bar_1,10,0.697
within_boundary,67,ellipsis,ellipsis_n_bar_2,10,0.7594291539245668
within_boundary,67,control_raising,existential_there_object_raising,10,0.8228630278063852
within_boundary,67,control_raising,existential_there_subject_raising,10,0.7236126224156693
within_boundary,67,control_raising,expletive_it_object_raising,10,0.7782101167315175
within_boundary,67,argument_structure,inchoative,10,0.7239648682559598
within_boundary,67,argument_structure,intransitive,10,0.7707509881422925
within_boundary,67,irregular_forms,irregular_past_participle_adjectives,10,0.828
within_boundary,67,irregular_forms,irregular_past_participle_verbs,10,0.869
within_boundary,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6334405144694534
within_boundary,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.861
within_boundary,67,island_effects,left_branch_island_echo_question,10,0.629
within_boundary,67,island_effects,left_branch_island_simple_question,10,0.509
within_boundary,67,npi_licensing,npi_present_1,10,0.421
within_boundary,67,npi_licensing,npi_present_2,10,0.468
within_boundary,67,npi_licensing,only_npi_licensor_present,10,0.439
within_boundary,67,npi_licensing,only_npi_scope,10,0.438
within_boundary,67,argument_structure,passive_1,10,0.7397107897664071
within_boundary,67,argument_structure,passive_2,10,0.7444690265486725
within_boundary,67,binding,principle_A_c_command,10,0.428
within_boundary,67,binding,principle_A_case_1,10,0.995
within_boundary,67,binding,principle_A_case_2,10,0.8894472361809045
within_boundary,67,binding,principle_A_domain_1,10,0.983
within_boundary,67,binding,principle_A_domain_2,10,0.706
within_boundary,67,binding,principle_A_domain_3,10,0.619
within_boundary,67,binding,principle_A_reconstruction,10,0.25326633165829143
within_boundary,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7428571428571429
within_boundary,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.815
within_boundary,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.964
within_boundary,67,npi_licensing,sentential_negation_npi_scope,10,0.205
within_boundary,67,island_effects,sentential_subject_island,10,0.318
within_boundary,67,control_raising,tough_vs_raising_1,10,0.46170921198668147
within_boundary,67,control_raising,tough_vs_raising_2,10,0.7557339449541285
within_boundary,67,argument_structure,transitive,10,0.7176308539944903
within_boundary,67,island_effects,wh_island,10,0.613
within_boundary,67,filler_gap,wh_questions_object_gap,10,0.5714285714285714
within_boundary,67,filler_gap,wh_questions_subject_gap,10,0.8925619834710744
within_boundary,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.916
within_boundary,67,filler_gap,wh_vs_that_no_gap,10,0.927007299270073
within_boundary,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.959
within_boundary,67,filler_gap,wh_vs_that_with_gap,10,0.391304347826087
within_boundary,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.108
more_function,42,island_effects,adjunct_island,10,0.848
more_function,42,anaphor_agreement,anaphor_gender_agreement,10,0.923
more_function,42,anaphor_agreement,anaphor_number_agreement,10,0.97
more_function,42,argument_structure,animate_subject_passive,10,0.662
more_function,42,argument_structure,animate_subject_trans,10,0.8392156862745098
more_function,42,argument_structure,causative,10,0.7148760330578512
more_function,42,island_effects,complex_NP_island,10,0.592
more_function,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.474
more_function,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.6858974358974359
more_function,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.49795918367346936
more_function,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.41089108910891087
more_function,42,argument_structure,drop_argument,10,0.6584766584766585
more_function,42,ellipsis,ellipsis_n_bar_1,10,0.649
more_function,42,ellipsis,ellipsis_n_bar_2,10,0.7940876656472987
more_function,42,control_raising,existential_there_object_raising,10,0.6848609680741503
more_function,42,control_raising,existential_there_subject_raising,10,0.7823721436343852
more_function,42,control_raising,expletive_it_object_raising,10,0.7782101167315175
more_function,42,argument_structure,inchoative,10,0.7189460476787954
more_function,42,argument_structure,intransitive,10,0.7727272727272727
more_function,42,irregular_forms,irregular_past_participle_adjectives,10,0.971
more_function,42,irregular_forms,irregular_past_participle_verbs,10,0.852
more_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6527331189710611
more_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.843
more_function,42,island_effects,left_branch_island_echo_question,10,0.747
more_function,42,island_effects,left_branch_island_simple_question,10,0.438
more_function,42,npi_licensing,npi_present_1,10,0.364
more_function,42,npi_licensing,npi_present_2,10,0.542
more_function,42,npi_licensing,only_npi_licensor_present,10,0.546
more_function,42,npi_licensing,only_npi_scope,10,0.36
more_function,42,argument_structure,passive_1,10,0.6974416017797553
more_function,42,argument_structure,passive_2,10,0.6703539823008849
more_function,42,binding,principle_A_c_command,10,0.52
more_function,42,binding,principle_A_case_1,10,0.999
more_function,42,binding,principle_A_case_2,10,0.9246231155778895
more_function,42,binding,principle_A_domain_1,10,0.99
more_function,42,binding,principle_A_domain_2,10,0.724
more_function,42,binding,principle_A_domain_3,10,0.616
more_function,42,binding,principle_A_reconstruction,10,0.42311557788944726
more_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.753061224489796
more_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.773
more_function,42,npi_licensing,sentential_negation_npi_licensor_present,10,0.996
more_function,42,npi_licensing,sentential_negation_npi_scope,10,0.414
more_function,42,island_effects,sentential_subject_island,10,0.344
more_function,42,control_raising,tough_vs_raising_1,10,0.5638179800221975
more_function,42,control_raising,tough_vs_raising_2,10,0.7144495412844036
more_function,42,argument_structure,transitive,10,0.6336088154269972
more_function,42,island_effects,wh_island,10,0.448
more_function,42,filler_gap,wh_questions_object_gap,10,0.29411764705882354
more_function,42,filler_gap,wh_questions_subject_gap,10,0.4793388429752066
more_function,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.647
more_function,42,filler_gap,wh_vs_that_no_gap,10,0.41605839416058393
more_function,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.793
more_function,42,filler_gap,wh_vs_that_with_gap,10,0.9130434782608695
more_function,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.397
more_function,53,island_effects,adjunct_island,10,0.86
more_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.912
more_function,53,anaphor_agreement,anaphor_number_agreement,10,0.968
more_function,53,argument_structure,animate_subject_passive,10,0.666
more_function,53,argument_structure,animate_subject_trans,10,0.8117647058823529
